player_id,name_first,name_last,hand,birthdate,country,gender
202453,Leon,Soonalole,,19850423,POC,male
202454,Amresh,Jayawickrema,,19920113,SRI,male
202455,Dean,Georgiou,,19890309,CYP,male
202458,Angelin,Mvogo,,19700227,CMR,male
202460,Alejandro,Madrigal Alpizar,,19820218,CRC,male
202464,Harold,Castillo,,19650920,VEN,male
202465,Lahiru,Jayasuriya,,19800708,SRI,male
202466,Mohammed Ali,Al Saoud,,19760725,QAT,male
202471,George,Elawure,,19751127,NGR,male
202474,Annis,Hafeez,,19550805,SYR,male
202478,Blake,Obrien,U,,USA,male
202480,Pedro,Coutinho,U,19790217,POR,male
202483,Ismasufian,Ibrahim,U,19741118,BRU,male
202484,Imre,Kovacs,U,19720323,HUN,male
202488,Peter,Staub,U,19670914,GER,male
202491,Dusan,Dajcman,U,19731008,SLO,male
202492,Koen,Gonnissen,U,19630607,BEL,male
202496,Harald,Lengnick,U,19771202,GER,male
202497,Rohan,Goetzke,U,,AUS,male
202498,Jean,Le Clercq,U,19640802,FRA,male
202500,Filip,Aerts,R,19710914,BEL,male
202502,Kasim,Athman,U,19701126,KEN,male
202504,Sidevaldo,Ribeiro,U,19660511,BRA,male
202506,Juan Manuel,Brito,U,19510210,CUB,male
202507,Humberto,Camarotti,U,19500225,CUB,male
202508,,Chilen,U,,AUS,male
202545,Henrik,Andren,R,19451222,SWE,male
202570,Brian,Mcnamee,U,,AUS,male
202573,Tierry,Quintin,U,19510331,ARG,male
202596,Luis Jose,Morea,U,19500503,ARG,male
202600,Elio,Alvarez,U,19471205,UNK,male
202606,,De Gainza,U,,URU,male
202607,Gerardo,Wortelboer,U,,ARG,male
202611,Eduardo,Cisneros,U,,ARG,male
202614,,De Mattei,U,,ARG,male
202615,,Ferrari,U,,ARG,male
202619,Chris,Burr,U,,CAN,male
202626,Gary,Slater,U,,NZL,male
202628,D,Neilson,U,,NZL,male
202629,,Crook,U,,USA,male
202633,David,Fish,U,19500421,USA,male
202642,,Keifer,U,,USA,male
202644,,Kasat,U,,USA,male
202645,,Casati,U,,MEX,male
202647,,Helmers,U,,USA,male
202659,Attila,Korpas,U,19450901,HUN,male
202663,,Boyle,U,,USA,male
202664,Jan,Pisecky,U,19510515,TCH,male
202676,B,Wertheimer,U,,NED,male
202684,,Bowery,U,,USA,male
202685,Bidyut,Goswami,U,,IND,male
202687,Narendra,Singh,U,19470421,IND,male
202693,Nimish,Desai,U,,IND,male
202694,,Raghuram,U,,IND,male
202700,Imam,Sutarli,U,,INA,male
202701,Eugene,Mccabe,U,,AUS,male
202702,Mel,Baleson,U,,RSA,male
202705,Danny,Sullivan,U,19520420,RSA,male
202707,Jannie,Louw,U,19491114,RSA,male
202818,Maurizio,Aracri,U,19520109,ITA,male
202844,,Tudor,U,,USA,male
202879,Max,Cocks,U,,AUS,male
202891,Jean Paul,Vincent,U,19440302,FRA,male
202916,Claude,Boutard,U,19440319,FRA,male
202922,J,West,U,,USA,male
203284,Geoffrey,Hayes,U,19720505,AUS,male
203297,Andreas,Preschitz,U,19781024,AUT,male
203310,Germano,Pedrazzi,U,19710711,ITA,male
203318,Oswaldo,Vildoso,U,19751002,PER,male
203341,Cristian,Margine,U,19761229,ROU,male
203354,Cade,Resnick,U,19760505,USA,male
203362,Carlos,Parra,U,19750702,VEN,male
203365,Lionel,Marjou,U,19720913,FRA,male
203379,Luis,Becerra,U,19810404,CHI,male
203388,Diego,Fernandez,U,,PAR,male
203414,Gamal,El Abd,U,19500228,EGY,male
203415,Hussein,El Aroussy,U,19760611,EGY,male
203431,Ennio,Chemes,U,19730620,ESP,male
203433,Oliver,Gray,U,19750115,GBR,male
203451,Ernesto,Vera,U,,ESP,male
203456,David,Losada Vicente,U,19740330,ESP,male
203500,Eddy,Truffaut,U,19730719,FRA,male
203501,Konstantin,Hristov,U,19680828,BUL,male
203526,Frederick,Wells,U,19730620,GBR,male
203530,Marc,Powell,U,19771204,GBR,male
203534,Alexander,Von Hugo,U,19711120,GER,male
203537,Thorsten,Teichmann,U,19710418,GER,male
203549,Jochen,Schlieker,U,19670814,GER,male
203552,Ivan,Chirivella,U,19761110,ESP,male
203553,Gerwin,Stupperich,U,,GER,male
203575,Ade,Guswin Lubis,U,19760416,INA,male
203576,John,Bremner,U,19710302,USA,male
203591,Denis,Shohat,U,19811112,ISR,male
204223,Dusan,Zivkovic,U,19860822,SCG,male
204241,Carlos,Fujita,U,19890706,BRA,male
204246,John Pierre,Fruttero,U,19710218,USA,male
204288,Christian,Adinata,U,19850723,INA,male
204294,Jan,Trage,U,19870226,CZE,male
204342,Albert,Modul,U,19700224,ESP,male
204352,Leonardo,Morandini,U,19891218,ITA,male
204360,Bruno,Echer,U,19880109,BRA,male
204388,Dominik,Schwerdtfeger,U,19821109,GER,male
204391,Patrick,Morris,U,19830421,USA,male
204394,Marco,Taccalite,U,19800520,ITA,male
204408,Jon,Hayes,U,19850620,GBR,male
204411,Petr,Grigorev,U,19890814,RUS,male
204427,Daniel,Piquero,U,19741229,ESP,male
204429,Alexander,Panasik,R,19870329,BLR,male
204434,Julien,Toniutti,U,19860619,FRA,male
205010,Gregory,Bekkers,R,19860307,BEL,male
205393,Adriano,Cassano,U,19820113,ITA,male
205462,Ilia,Naumkin,U,19880819,RUS,male
205615,Alex,Fernandez Vazquez,U,19920303,ESP,male
205695,Ching,Lam,R,19990903,HKG,male
205761,Christopher,Hahn,R,19910812,GER,male
205789,Jonas,Rodrigues,U,19960604,BRA,male
205815,Danny,Van Den Broucke,U,19650130,BEL,male
205831,Ammar,Alhogbani,U,19981128,USA,male
205908,Alejandro,Lucendo,U,19990129,ESP,male
205918,Hicham,Haimas,U,19930607,MAR,male
205925,Alex,Castellanos Munuera,U,19990528,ESP,male
206045,Benjamin,Fuenzalida,U,19971128,CHI,male
206049,Andres,Quiroga,U,19991018,BOL,male
206077,Adrian,Kranz,U,19961116,GER,male
206086,Andrew,Ponder,R,19940628,GBR,male
206091,Yan,Bondarevskiy,U,20000317,RUS,male
206105,Pedro,Fernandez Del Valle,R,19971012,MEX,male
206107,Filippo,Palumbo,R,19960527,ITA,male
206108,Adam,Blecha,R,19980630,CZE,male
206111,Deniz,Alagoz,U,19980503,TUR,male
206124,Gilles,Jennes,U,19970701,BEL,male
206177,Clement,Filho,U,19960912,FRA,male
206178,Marcel,Strickroth,U,19960829,GER,male
206183,Boris,Tanovic,U,19970718,SRB,male
206194,Andre,Dias,U,20001025,BRA,male
206219,Bruno,Cimadamore Werthein,U,19970909,NOR,male
206240,Mohammad Mahdi,Sohrabi,R,19990121,IRI,male
206242,Armin,Abbasian,U,19960826,IRI,male
206245,Henry,Zick,U,19980520,GER,male
206252,Asaf,Dori,U,19980225,ISR,male
206255,Daniel,Entelis,U,19990720,ISR,male
206279,Joao Pedro,Urquiza,U,19990311,BRA,male
206283,Govind,Mohan,R,19941228,IND,male
206289,Garrett,Patton,R,19921108,USA,male
206294,Kyle,Joseph,R,19951027,ANT,male
206298,Cristian,Morales,U,20010703,VEN,male
206304,Kwabena Ofosu,Bamfo,R,19930420,GHA,male
206320,Thibault,Ducarme,U,19860401,FRA,male
206345,Nicolo,Zampoli,U,20000105,ITA,male
206349,Massimiliano,De Pasquale,U,19971114,ITA,male
206368,Pedro,Aranda,U,19970427,ARG,male
206374,Sidney,Yap,U,19961011,CAN,male
206408,Michael,Gutu,U,19961128,ZIM,male
206430,Andrea,Del Federico,R,19991224,ITA,male
206433,Jonatan,Lundstedt,U,19970821,SWE,male
206716,Lukas,Hellum Lilleengen,U,20001115,NOR,male
206748,Giulio,Zeppieri,L,20011207,ITA,male
206750,Daniil,Glinka,U,20000512,EST,male
206768,Rafael Eduardo,Gonzalez Retana,R,20000126,ESA,male
206909,Brandon,Nakashima,U,20010803,USA,male
207134,Fitriadi,M Rifqi,U,19990123,INA,male
207176,Muhammad,Althaf Dhaifullah,R,20001119,INA,male
207182,Emilio,Nava,U,20011202,USA,male
207277,Illia,Biloborodko,,20010507,UKR,male
207415,Daniel,Michalski,U,20000111,POL,male
207421,Alex,Fairbanks,U,19960212,SRI,male
207518,Lorenzo,Musetti,R,20020303,ITA,male
207678,Juan Manuel,Cerundolo,U,20011115,ARG,male
207680,Facundo,Diaz Acosta,U,20001215,ARG,male
207738,Brandon,Perez,U,20000114,VEN,male
207797,Jonas,Forejtek,R,20010310,CZE,male
207972,Minjong,Park,,20011022,KOR,male
207973,Ainius,Sabaliauskas,,20030726,LTU,male
207989,Carlos,Alcaraz Garfia,U,20030505,ESP,male
208004,Harold,Mayot,U,20020204,FRA,male
208013,Dane,Sweeny,R,20010212,AUS,male
208029,Holger Vitus Nodskov,Rune,U,20030429,DEN,male
208055,Ajeet,Rai,R,19990118,NZL,male
208093,Alvaro,Fernandez Horta,U,20001024,ESP,male
208108,Brian,Shi,U,20000224,USA,male
208230,Alibek,Kachmazov,U,20020817,RUS,male
208364,Franco,Roncadelli,U,20000206,URU,male
208937,Kasidit,Samrej,U,20010126,THA,male
208983,D,Robert,U,,UNK,male
209033,Omar,Morsy,L,,EGY,male
209080,Blaise,Bicknell,U,,USA,male
209119,Aissa,Benchakroun,U,,MAR,male
209154,Connor,Bruce,U,20010927,USA,male
209188,Ari,Fahresi,U,,INA,male
209226,Adolfo Daniel,Vallejo,U,,PAR,male
209238,Sebastian,Dominguez,,20020622,GUA,male
209331,Jarmo,Perez Wienese,U,,ESP,male
209573,B,Johnston,U,,RSA,male
209794,James,Flanagan,U,,GBR,male
209836,B,Wheadley,U,,USA,male
209868,Kaipo,Marshall,U,20020321,BAR,male
209870,Gunawan,Trismuwantara,U,20030109,INA,male
209871,Amr Elsayed Abdou Ahmed,Mohamed,U,19990304,EGY,male
209873,Eric Jr.,Olivarez,U,19980418,PHI,male
200005,Jolene,Watanabe Giltz,R,19680831,USA,female
200043,Virginie,Razzano,R,19830512,FRA,female
200059,Ruxandra,Dragomir Ilie,R,19721024,ROU,female
200068,Lilia,Osterloh,R,19780407,USA,female
200075,Jing Qian,Yi,R,19740228,CHN,female
200079,Kim,Clijsters,R,19830608,BEL,female
200080,Dominique,Monami,R,19730531,BEL,female
200083,Alexandra,Stevenson,R,19801215,USA,female
200095,Linda,Wild,R,19710211,USA,female
200108,Elena,Dementieva,R,19811015,RUS,female
200120,Jelena,Dokic,R,19830412,AUS,female
200125,Corina,Morariu,R,19780126,USA,female
200175,Mary Ann,Beattie,U,19461125,USA,female
200218,Helen,Taylor,U,,AUS,female
200250,Lindsay,Blachford,U,19530406,GBR,female
200265,Lindsey,Beaven,U,19500101,GBR,female
200267,Isabelle,Larsson,U,,SWE,female
200272,Brenda,Dale,U,19410917,AUS,female
200278,Sally,Arnott,U,,AUS,female
200303,Julie,Staines,U,,AUS,female
200384,Eva,Pfaff,U,19610210,GER,female
200436,Carina,Karlsson,U,19630911,SWE,female
200483,Kumiko,Okamoto,U,19650219,JPN,female
200484,Ann,Devries,U,19700227,BEL,female
200516,Jennifer,Fuchs,U,19670702,USA,female
200526,Carol,Christian,U,19621009,USA,female
200537,Cynthia,Macgregor,U,19640326,USA,female
200572,Gabriela,Sabatini,R,19700516,ARG,female
200619,Kate,Mcdonald,U,19700321,AUS,female
200754,Jill,Craybas,R,19740704,USA,female
200764,Elena,Bovina,R,19830310,RUS,female
201086,Greta,Arn,R,19790413,HUN,female
201087,Mashona,Washington,R,19760531,USA,female
201212,Francesca,Schiavone,R,19800623,ITA,female
201281,Laura,Granville,R,19810512,USA,female
201286,Anabel,Medina Garrigues,R,19820731,ESP,female
201287,Maria Jose,Martinez Sanchez,L,19820812,ESP,female
201290,Daniela,Hantuchova,R,19830423,SVK,female
201291,Nuria,Llagostera Vives,R,19800516,ESP,female
201293,Catalina,Castano,R,19790707,COL,female
201303,Anne,Keothavong,R,19830916,GBR,female
201304,Elena,Baltacha,R,19830814,GBR,female
201305,Eleni,Daniilidou,R,19820919,GRE,female
201308,Maria Elena,Camerin,R,19820321,ITA,female
201315,Ashley,Harkleroad,R,19850502,USA,female
201318,Bethanie,Mattek Sands,R,19850323,USA,female
201331,Iveta,Benesova,L,19830201,CZE,female
201336,Dinara,Safina,R,19860427,RUS,female
201344,Klara,Koukalova,R,19820224,CZE,female
201347,Jelena,Jankovic,R,19850228,SRB,female
201348,Casey,Dellacqua,L,19850211,AUS,female
201355,Flavia,Pennetta,R,19820225,ITA,female
201356,Eva,Birnerova,R,19840814,CZE,female
201361,Julia,Schruff,R,19820816,GER,female
201363,Gisela,Dulko,R,19850130,ARG,female
201365,Edina,Gallovits Hall,R,19841210,ROU,female
201366,Barbora,Zahlavova Strycova,R,19860328,CZE,female
201367,Arantxa,Parra Santonja,R,19821109,ESP,female
201369,Carly,Gullickson,R,19861126,USA,female
201370,Anastasia,Rodionova,R,19820512,AUS,female
201373,Maria,Kirilenko,R,19870125,RUS,female
201386,Jie,Zheng,R,19830705,CHN,female
201394,Anna Lena,Groenefeld,R,19850604,GER,female
201399,Emily,Webley Smith,R,19840714,GBR,female
201401,Abigail,Spears,R,19810712,USA,female
201411,Aiko,Nakamura,R,19831228,JPN,female
201412,Anastasia,Yakimova,R,19861101,BLR,female
201416,Alona,Bondarenko,R,19840813,UKR,female
201421,Ana,Ivanovic,R,19871106,SRB,female
201426,Pauline,Parmentier,R,19860131,FRA,female
201427,Alize,Cornet,R,19900122,FRA,female
201431,Aravane,Rezai,R,19870314,FRA,female
201435,Kateryna,Bondarenko,R,19860808,UKR,female
201438,Ekaterina,Bychkova,R,19850605,RUS,female
201440,Laura,Pous Tio,U,19841001,ESP,female
201441,Emma,Laine,L,19860326,FIN,female
201443,Alexa,Glatch,R,19890910,USA,female
201448,Galina,Voskoboeva,R,19841218,KAZ,female
201451,Kathrin,Woerle,R,19840218,GER,female
201454,Akgul,Amanmuradova,R,19840623,UZB,female
201457,Jarmila,Gajdosova,R,19870426,AUS,female
201462,Alberta,Brianti,R,19800405,ITA,female
201465,Kirsten,Flipkens,R,19860110,BEL,female
201466,Kaia,Kanepi,R,19850610,EST,female
201470,Kristina,Barrois,R,19810930,GER,female
201588,Anna,Tatishvili,R,19900203,GEO,female
201474,Agnieszka,Radwanska,R,19890306,POL,female
201475,Ahsha,Rolle,U,19850321,USA,female
201482,Andreja,Klepac,R,19860313,SLO,female
201483,Madison,Brengle,R,19900403,USA,female
201485,Alla,Kudryavtseva,R,19871103,RUS,female
201486,Aleksandra,Wozniak,R,19870907,CAN,female
201492,Andrea,Petkovic,R,19870909,GER,female
201493,Angelique,Kerber,L,19880118,GER,female
201495,Dominika,Cibulkova,R,19890506,SVK,female
201497,Agnes,Szavay,R,19881229,HUN,female
201498,Karin,Knapp,R,19870628,ITA,female
201499,Anastasia,Pavlyuchenkova,R,19910703,RUS,female
201501,Olga,Govortsova,R,19880823,BLR,female
201503,Ayumi,Morita,R,19900311,JPN,female
201513,Sabine,Lisicki,R,19890922,GER,female
201515,Alisa,Kleybanova,R,19890715,RUS,female
201516,Evgeniya,Rodina,R,19890204,RUS,female
201517,Magdalena,Rybarikova,R,19881004,SVK,female
201523,Marina,Erakovic,R,19880306,NZL,female
201528,Melanie,Oudin,R,19910923,USA,female
201535,Coco,Vandeweghe,R,19911206,USA,female
201540,Kristina,Mladenovic,R,19930514,FRA,female
201541,Chanelle,Scheepers,R,19840313,RSA,female
201545,Anastasija,Sevastova,R,19900413,LAT,female
201548,Ajla,Tomljanovic,R,19930507,AUS,female
201551,Arantxa,Rus,L,19901213,NED,female
201552,Mallory,Cecil,U,19900718,USA,female
201556,Lucie,Hradecka,R,19850521,CZE,female
201561,Claire,Feuerstein,L,19860228,FRA,female
201567,Alexandra,Dulgheru,R,19890530,ROU,female
201571,Masa,Zec Peskiric,R,19870121,SLO,female
201575,Hilary,Barte,U,19881117,USA,female
201584,Ksenia,Pervak,L,19910527,KAZ,female
201586,Heather,Watson,R,19920519,GBR,female
201587,Bojana,Jovanovski,R,19911231,SRB,female
201590,Alison,Riske,R,19900703,USA,female
201592,Beatriz,Garcia Vidagany,U,19881117,ESP,female
201593,Irina Camelia,Begu,R,19900826,ROU,female
201596,Johanna,Larsson,R,19880817,SWE,female
201597,Kurumi,Nara,R,19911230,JPN,female
201598,Noppawan,Lertcheewakarn,R,19911118,THA,female
201599,Andrea,Hlavackova,R,19860810,CZE,female
201601,Chelsey,Gullickson,U,19900829,USA,female
201602,Beatrice,Capra,R,19920406,USA,female
201604,Irina,Falconi,R,19900504,USA,female
201605,Mandy,Minella,R,19851122,LUX,female
201607,Sally,Peers,R,19910601,AUS,female
201611,Daria,Gavrilova,R,19940305,AUS,female
201612,Junri,Namigata,R,19820705,JPN,female
201613,Arina,Rodionova,R,19891215,RUS,female
201614,Caroline,Garcia,R,19931016,FRA,female
201615,Lesia,Tsurenko,R,19890530,UKR,female
201617,Ana,Vrljic,R,19840801,CRO,female
201618,Fatma,Al Nabhani,R,19910520,OMA,female
201620,Monica,Puig,R,19930927,PUR,female
201621,Mona,Barthel,R,19900711,GER,female
201622,Iryna,Bremond,R,19841005,FRA,female
201631,Nicha,Lertpitaksinchai,R,19910814,THA,female
201646,Maria Joao,Koehler,U,19921008,POR,female
201653,Ellen,Allgurin,R,19940510,SWE,female
201656,Tadeja,Majeric,R,19900831,SLO,female
201662,Karolina,Pliskova,R,19920321,CZE,female
201666,Cagla,Buyukakcay,R,19890928,TUR,female
201667,Ling,Zhang,R,19891028,HKG,female
201670,Amra,Sadikovic,R,19890506,SUI,female
201680,Anna,Gerasimou,R,19871015,GRE,female
201683,Bianca,Botto,L,19910606,PER,female
201689,Magali,De Lattre,R,19870614,POR,female
201695,Anna,Brazhnikova,R,19911004,SWE,female
201701,Basak,Eraydin,R,19940621,TUR,female
201702,Malou,Ejdesgaard,R,19910313,DEN,female
201705,Alina,Abdurakhimova,R,19950323,UZB,female
202065,Henrike,Kadzidroga,U,19710531,GER,female
202120,Kirstin,Freye,U,19750529,GER,female
202210,Ann,Flint,U,19520526,USA,female
202219,Keiko,Nagatomi,U,19741122,JPN,female
202246,Ines,Heise,U,19751109,GER,female
202261,Joanna,Sakowicz Kostecka,R,19840501,POL,female
202300,Meryem,El Haddad,U,19800819,MAR,female
202302,Maria Fernanda,Alves,L,19830417,BRA,female
202309,Ana Lucia,Migliarini De Leon,L,19831216,URU,female
202325,Isha,Lakhani,L,19850429,IND,female
202339,Ayu Fani,Damayanti,R,19881129,INA,female
202359,Chin Wei,Chan,R,19850108,TPE,female
202379,Chieh Yu,Hsu,L,19920114,USA,female
202382,Ekaterina,Shulaeva,R,19870530,CAN,female
202393,Andrea,Koch Benvenuto,R,19850426,CHI,female
202394,Camila,Silva,R,19921030,CHI,female
202395,Maria,Irigoyen,L,19870624,ARG,female
202399,Margit,Ruutel,R,19830904,EST,female
202403,Leticia,Costas,L,19900322,ESP,female
202413,Florencia,Molinero,R,19881128,ARG,female
202418,Lara,Arruabarrena,R,19920320,ESP,female
202419,Barbara,Luz,R,19930528,POR,female
202421,Alison,Van Uytvanck,R,19940326,BEL,female
202424,Conny,Perrin,R,19901225,SUI,female
202426,Julia,Boserup,R,19910909,USA,female
202429,Camila,Giorgi,R,19911230,ITA,female
202430,Alize,Lim,R,19900713,FRA,female
202432,Hilda,Melander,U,19911201,SWE,female
202433,Anna Giulia,Remondina,R,19890601,ITA,female
202434,Aleksandra,Krunic,R,19930315,SRB,female
202436,Reka Luca,Jani,R,19910731,HUN,female
202437,Anastasia,Grymalska,R,19900712,ITA,female
202438,Ani,Mijacika,R,19870615,CRO,female
202447,Alexandra,Mueller,R,19880214,USA,female
202450,Jana,Cepelova,R,19930529,SVK,female
202456,Alexandra,Cadantu,R,19900503,ROU,female
202457,Bibiane,Schoofs,R,19880513,NED,female
202459,Bojana,Bobusic,R,19871002,AUS,female
202461,Julia,Cohen,R,19890323,USA,female
202462,Karen,Castiblanco,L,19880109,COL,female
202463,Ines,Ferrer Suarez,U,19900601,ESP,female
202467,Elitsa,Kostova,R,19900410,BUL,female
202468,Jessica,Pegula,R,19940224,USA,female
202469,Garbine,Muguruza,R,19931008,ESP,female
202470,Annika,Beck,R,19940216,GER,female
202472,Laura,Thorpe,R,19870524,FRA,female
202473,Annalisa,Bona,R,19821115,ITA,female
202475,Jasmina,Tinjic,R,19910227,BIH,female
202476,Csilla,Borsanyi,U,19870802,HUN,female
202477,Dinah,Pfizenmaier,R,19920113,GER,female
202479,Grace,Min,R,19940506,USA,female
202481,Chi Chi,Scholl,R,19920705,USA,female
202482,Barbara,Haas,R,19960319,AUT,female
202486,Mallory,Burdette,R,19910128,USA,female
202487,Nastassja,Burnett,R,19920220,ITA,female
202489,Carina,Witthoeft,R,19950216,GER,female
202490,Rebecca,Peterson,R,19950806,SWE,female
202493,Ekaterine,Gorgodze,L,19911203,GEO,female
202494,Elina,Svitolina,R,19940912,UKR,female
202499,Donna,Vekic,R,19960628,CRO,female
202501,Hyun Hui,Hong,U,19911227,KOR,female
202503,Luksika,Kumkhum,R,19930721,THA,female
202505,Belinda,Bencic,R,19970310,SUI,female
202536,Ana,Bogdan,R,19921125,ROU,female
202556,Ana,Jovanovic,R,19841228,SRB,female
202579,Giulia,Gatto Monticone,R,19871118,ITA,female
202581,Chanel,Simmonds,L,19920810,RSA,female
202594,Elena,Bogdan,L,19920328,ROU,female
202604,Despina,Papamichail,R,19930209,GRE,female
202622,Lyudmyla,Kichenok,R,19920720,UKR,female
202639,Akiko,Omae,R,19930129,JPN,female
202640,Irina,Ramialison,R,19910609,FRA,female
202646,Ana Clara,Duarte,R,19890611,BRA,female
202653,Denisa,Allertova,R,19930307,CZE,female
202669,Cristina,Dinu,R,19930118,ROU,female
202671,Cristina Andreea,Mitu,R,19910922,ROU,female
202681,Gabriela,Dabrowski,R,19920401,CAN,female
202688,Isabella,Shinikova,R,19911025,BUL,female
202695,Aleksandrina,Naydenova,R,19920229,BUL,female
202786,Aurelija,Miseviciute,R,19860424,LTU,female
202858,Anne,Schaefer,R,19870301,GER,female
202900,Maria Fernanda,Alvarez Teran,R,19890228,BOL,female
202919,Chang,Liu,U,19900801,CHN,female
203191,Danica,Krstajic,R,19870301,MNE,female
203281,Amandine,Hesse,R,19930116,FRA,female
203288,Jia Jing,Lu,R,19891118,CHN,female
203290,Piia,Suomalainen,R,19840709,FIN,female
203352,Jasmina,Kajtazovic,R,19910226,BIH,female
203389,Danielle Rose,Collins,R,19931213,USA,female
203398,Danielle,Lao,R,19910528,USA,female
203435,Dalila,Jakupovic,R,19910324,SLO,female
203453,Aranza,Salut,R,19910712,ARG,female
203462,Kateryna,Kozlova,R,19940220,UKR,female
203475,Carol,Zhao,R,19950620,CAN,female
203489,Hao Chen,Tang,R,19940221,CHN,female
203504,Miyu,Kato,R,19941121,JPN,female
203509,Diana,Marcinkevica,R,19920803,LAT,female
203514,Katarzyna,Kawa,R,19921117,POL,female
203518,Paula,Kania,R,19921106,POL,female
203521,Andrea,Gamiz,R,19921031,VEN,female
203533,Anna Karolina,Schmiedlova,R,19940913,SVK,female
203562,Erin,Routliffe,R,19950411,CAN,female
203564,Chloe,Paquet,R,19940701,FRA,female
203567,Ipek,Soylu,R,19960415,TUR,female
203570,Bermet,Duvanaeva,R,19880128,KGZ,female
203572,Polina,Monova,R,19930406,RUS,female
203578,Fangzhou,Liu,R,19951212,CHN,female
203584,Adriana,Perez,R,19921120,VEN,female
204220,Dianne,Hollands,R,19830511,NZL,female
204282,Anastasiya,Prenko,U,19930312,TKM,female
204291,Na Lae,Han,L,19920706,KOR,female
204304,Jawairiah,Noordin,R,19901008,MAS,female
204327,Mai,Grage,R,19920418,DEN,female
204336,Cecilie Lundgaard,Melsted,U,19950205,DEN,female
204338,Nazari,Urbina,R,19890612,MEX,female
204356,Emily,Fanning,U,19950613,NZL,female
204362,Theiviya,Selvarajoo,U,19940620,MAS,female
204377,Indy,De Vroome,R,19960521,NED,female
204384,Agnes,Bukta,R,19931029,HUN,female
204397,Arina,Folts,R,19970101,UZB,female
204419,Ana Sofia,Sanchez,L,19940413,MEX,female
204420,Marcela,Zacarias,R,19940326,MEX,female
204426,Anett,Kontaveit,R,19951224,EST,female
204430,Antonia,Lottner,R,19960813,GER,female
204431,Anna Lena,Friedsam,R,19940201,GER,female
205285,Hilda,Zuleta Cabrera,R,19840913,ECU,female
205344,Beatrice,Gumulya,R,19910101,INA,female
205399,Jelena,Stanivuk,R,19880217,BIH,female
205591,Paula Cristina,Goncalves,R,19900811,BRA,female
205600,Anna,Movsisyan,U,19880715,ARM,female
205700,Emma,Flood,U,19901013,NOR,female
205734,Aleksandra,Josifoska,R,19910503,MKD,female
205787,Francesca,Segarelli,R,19900905,DOM,female
205892,Giuliana,Olmos,R,19930304,MEX,female
205909,Ola,Abou Zekry,R,19870620,EGY,female
206000,Kana,Daniel,U,19950730,JPN,female
206007,Laura,Pigossi,R,19940802,BRA,female
206037,Daniela,Seguel,U,19921115,CHI,female
206060,Ani,Amiraghyan,R,19931009,ARM,female
206063,Caroline,Rohde Moe,U,19920410,NOR,female
206075,Hiroko,Kuwata,R,19901218,JPN,female
206102,Ankita,Raina,R,19930111,IND,female
206103,Ashvarya,Shrivastava,R,19920219,IND,female
206106,Prarthana G,Thombare,U,19940618,IND,female
206136,Deniz,Khazaniuk,U,19941024,ISR,female
206146,Catalina,Pella,R,19930131,ARG,female
206173,Beatrice,Lombardo,U,19960215,ITA,female
206174,Cecilia,Costa Melgar,R,19921226,CHI,female
206199,Ai Wen,Zhu,R,19940922,CHN,female
206213,Amy,Bowtell,U,19930916,IRL,female
206277,Marine,Partaud,R,19941109,FRA,female
206285,Inna,Volkovich,R,19921016,KGZ,female
206286,Nune,Khachatryan,R,19941017,ARM,female
206292,Astra,Sharma,R,19950911,AUS,female
206329,Montserrat,Gonzalez,R,19940701,PAR,female
206335,Jesika,Maleckova,R,19940816,CZE,female
206344,Fernanda,Brito,R,19920214,CHI,female
206376,Nour,Abbes,R,19930620,TUN,female
206387,Aymet,Uzcategui,U,19951201,VEN,female
206389,Domenica,Gonzalez,R,19960212,ECU,female
206391,Ellen,Perez,L,19951010,AUS,female
206404,Elizaveta,Kulichkova,R,19960412,RUS,female
206410,Guadalupe,Perez Rojas,R,19940819,ARG,female
206420,Ekaterina,Alexandrova,R,19941115,RUS,female
206424,Katharina,Lehnert,R,19940218,GER,female
206600,Monica,Ribero,U,19810402,BOL,female
206642,Erika,Pineider,L,19790629,ITA,female
206703,Charlotte,Ruitenberg,U,19760219,NED,female
206900,Daysi,Espinal,U,19820525,DOM,female
206924,Ana Maria,Zuleta,U,19830615,ECU,female
207139,Frances,Hearn,U,19770207,GBR,female
207400,Ayami,Akiyama,U,19750609,JPN,female
207401,Keiko,Fujiwara,U,19800301,JPN,female
207479,Jessie,Rochefort,R,19850207,CAN,female
207608,Gabriela,Radu,U,19750603,ROU,female
207669,Klara,Petersson,U,19831117,SWE,female
207759,Kristin,Lam,U,19810705,USA,female
207830,Maria,Serra,U,19841130,ARG,female
207836,Jennie,Loow,U,19830222,SWE,female
207852,Barbara,Orlai,U,19820804,HUN,female
207971,Maria,Perez Garcia,U,19840418,ESP,female
208028,Daniella,Cohen,U,19870521,ISR,female
208043,Catalina,Villegas Garcia,U,19860808,COL,female
208067,Assia,Halo,U,19840214,ALG,female
208103,Daniela,Murselovic,U,19830830,SCG,female
208134,Catherine,Gunn,R,19830819,GBR,female
208260,Dijana,Stojic,R,19880716,BIH,female
208278,Nuria,Hernandez,U,19850101,MEX,female
208476,Ayoola,Shelle,U,19700526,NGR,female
208518,Ana Paula,Saviole,U,19860430,BRA,female
208531,Kirsten Andrea,Weedon,U,19890218,GUA,female
208597,Adina,Neustein,U,19870619,USA,female
208603,Amira,Benaissa,U,19891219,ALG,female
